"","feature","frequency"
"7673","them_he",12
"7674","the_eighth",12
"7675","you_i'm",12
"7676","take_out",12
"7677","were_doing",12
"7678","runs_in",12
"7679","the_date",12
"7680","a_text",12
"7681","it_helps",12
"7682","your_site",12
"7683","death_in",12
"7684","which_means",12
"7685","often_the",12
"7686","comes_in",12
"7687","keep_you",12
"7688","change_of",12
"7689","a_damn",12
"7690","know_i'm",12
"7691","work_together",12
"7692","of_others",12
"7693","have_enough",12
"7694","but_i've",12
"7695","i'm_good",12
"7696","a_bag",12
"7697","down_there",12
"7698","felt_that",12
"7699","more_followers",12
"7700","like_what",12
"7701","kept_the",12
"7702","well_but",12
"7703","i_honestly",12
"7704","week_we",12
"7705","his_body",12
"7706","books_that",12
"7707","me_thanks",12
"7708","should_get",12
"7709","hey_there",12
"7710","of_in",12
"7711","the_roof",12
"7712","then_again",12
"7713","start_in",12
"7714","cover_of",12
"7715","reminder_that",12
"7716","community_and",12
"7717","your_friend",12
"7718","could_find",12
"7719","business_to",12
"7720","long_day",12
"7721","twitter_and",12
"7722","was_off",12
"7723","somewhere_in",12
"7724","always_looking",12
"7725","the_letter",12
"7726","was_over",12
"7727","no_good",12
"7728","i_received",12
"7729","the_grass",12
"7730","of_working",12
"7731","everything_that",12
"7732","presence_of",12
"7733","of_self",12
"7734","a_nation",12
"7735","a_tv",12
"7736","and_come",12
"7737","maybe_even",12
"7738","made_and",12
"7739","is_perfect",12
"7740","happy_i",12
"7741","meeting_of",12
"7742","than_others",12
"7743","like_how",12
"7744","and_always",12
"7745","let_her",12
"7746","plan_and",12
"7747","means_a",12
"7748","a_slow",12
"7749","to_remind",12
"7750","may_the",12
"7751","person_that",12
"7752","why_he",12
"7753","u_and",12
"7754","for_myself",12
"7755","the_iphone",12
"7756","i_sent",12
"7757","night_but",12
"7758","go_over",12
"7759","so_as",12
"7760","that_he's",12
"7761","started_out",12
"7762","of_whom",12
"7763","right_after",12
"7764","new_to",12
"7765","that_don't",12
"7766","the_meat",12
"7767","on_hand",12
"7768","know_of",12
"7769","would_allow",12
"7770","for_five",12
"7771","heard_from",12
"7772","the_tracks",12
"7773","has_nothing",12
"7774","what_my",12
"7775","fell_to",12
"7776","just_realized",12
"7777","associated_with",12
"7778","ten_years",12
"7779","like_one",12
"7780","all_are",12
"7781","it_well",12
"7782","haven't_heard",12
"7783","changed_my",12
"7784","was_called",12
"7785","running_a",12
"7786","the_contest",12
"7787","with_good",12
"7788","lay_in",12
"7789","rt_just",12
"7790","god_the",12
"7791","to_la",12
"7792","should_you",12
"7793","the_above",12
"7794","i'm_pretty",12
"7795","giving_me",12
"7796","point_where",12
"7797","in_english",12
"7798","moment_of",12
"7799","hope_for",12
"7800","the_dish",12
"7801","gets_a",12
"7802","the_pacific",12
"7803","period_of",12
"7804","streets_of",12
"7805","and_and",12
"7806","high_on",12
"7807","his_right",12
"7808","fire_and",12
"7809","why_they",12
"7810","i'm_back",12
"7811","house_i",12
"7812","was_originally",12
"7813","thus_the",12
"7814","with_great",12
"7815","edge_of",12
"7816","for_over",12
"7817","that_everyone",12
"7818","honor_of",12
"7819","but_he's",12
"7820","he's_got",12
"7821","other_way",12
"7822","for_details",12
"7823","first_week",12
"7824","real_and",12
"7825","up_like",12
"7826","night_was",12
"7827","cut_off",12
"7828","a_must",12
"7829","right_up",12
"7830","on_dec",12
"7831","a_specific",12
"7832","that_goes",12
"7833","will_look",12
"7834","or_how",12
"7835","line_for",12
"7836","have_yet",12
"7837","fit_in",12
"7838","post_is",12
"7839","you_wont",12
"7840","everyone_was",12
"7841","to_date",12
"7842","reading_and",12
"7843","the_ducks",12
"7844","send_them",12
"7845","today_it",12
"7846","the_spot",12
"7847","in_nashville",12
"7848","almost_every",12
"7849","hand_and",12
"7850","a_website",12
"7851","and_bring",12
"7852","her_name",12
"7853","and_state",12
"7854","the_japanese",12
"7855","join_me",12
"7856","still_feel",12
"7857","located_in",12
"7858","the_magic",12
"7859","a_b",12
"7860","you_seen",12
"7861","post_i",12
"7862","doing_well",12
"7863","twitter_is",12
"7864","i'd_rather",12
"7865","month_to",12
"7866","much_love",12
"7867","he_ran",12
"7868","stop_at",12
"7869","life_but",12
"7870","a_war",12
"7871","tonight_for",12
"7872","the_walls",12
"7873","knows_how",12
"7874","about_us",12
"7875","there_the",12
"7876","clear_the",12
"7877","was_supposed",12
"7878","a_budget",12
"7879","something_and",12
"7880","feel_about",12
"7881","like_it's",12
"7882","very_special",12
"7883","figure_it",12
"7884","people_the",12
"7885","it's_almost",12
"7886","hand_to",12
"7887","started_at",12
"7888","to_plan",12
"7889","people_a",12
"7890","most_beautiful",12
"7891","still_on",12
"7892","win_over",12
"7893","absolutely_no",12
"7894","national_guard",12
"7895","started_with",12
"7896","the_victims",12
"7897","can_become",12
"7898","liked_the",12
"7899","line_to",12
"7900","time_no",12
"7901","gives_the",12
"7902","do_more",12
"7903","a_program",12
"7904","to_practice",12
"7905","the_ipad",12
"7906","the_newspaper",12
"7907","he_left",12
"7908","a_senior",12
"7909","nothing_else",12
"7910","is_easy",12
"7911","do_things",12
"7912","battle_of",12
"7913","almost_a",12
"7914","a_role",12
"7915","at_midnight",12
"7916","that_look",12
"7917","come_over",12
"7918","said_no",12
"7919","thanks_again",12
"7920","director_for",12
"7921","show_on",12
"7922","evidence_of",12
"7923","months_the",12
"7924","while_and",12
"7925","watch_for",12
"7926","look_around",12
"7927","and_really",12
"7928","else_to",12
"7929","the_competition",12
"7930","map_of",12
"7931","world_that",12
"7932","owner_of",12
"7933","a_friday",12
"7934","each_week",12
"7935","let_alone",12
"7936","a_veteran",12
"7937","how_hard",12
"7938","told_us",12
"7939","never_did",12
"7940","which_to",12
"7941","and_read",12
"7942","the_patriots",12
"7943","we've_had",12
"7944","onto_a",12
"7945","come_see",12
"7946","times_when",12
"7947","that_guy",12
"7948","build_the",12
"7949","have_great",12
"7950","i_i",12
"7951","work_or",12
"7952","for_taking",12
"7953","been_very",12
"7954","the_rock",12
"7955","have_worked",12
"7956","this_life",12
"7957","the_bills",12
"7958","be_playing",12
"7959","i_probably",12
"7960","in_various",12
"7961","this_really",12
"7962","the_mind",12
"7963","will_it",12
"7964","ago_the",12
"7965","shot_in",12
"7966","a_sweet",12
"7967","and_again",12
"7968","i'll_send",12
"7969","more_or",12
"7970","a_play",12
"7971","and_probably",12
"7972","look_and",12
"7973","problems_in",12
"7974","team_and",12
"7975","created_by",12
"7976","design_team",12
"7977","the_gold",12
"7978","all_there",12
"7979","high_in",12
"7980","the_companies",12
"7981","take_this",12
"7982","how_could",12
"7983","both_in",12
"7984","good_work",12
"7985","hours_in",12
"7986","the_constitution",12
"7987","students_to",12
"7988","subject_to",12
"7989","just_too",12
"7990","which_were",12
"7991","and_ceo",12
"7992","i've_already",12
"7993","do_as",12
"7994","only_person",12
"7995","possible_and",12
"7996","go_the",12
"7997","and_energy",12
"7998","this_as",12
"7999","will_ever",12
"8000","my_mouth",12
"8001","touch_with",12
"8002","old_school",12
"8003","air_force",12
"8004","for_decades",12
"8005","in_hours",12
"8006","lost_the",12
"8007","bottom_line",12
"8008","his_office",12
"8009","adding_that",12
"8010","about_whether",12
"8011","suffering_from",12
"8012","and_human",12
"8013","who_knew",12
"8014","effect_on",12
"8015","include_the",12
"8016","to_train",12
"8017","you're_looking",12
"8018","a_potential",12
"8019","well_it",12
"8020","put_them",12
"8021","for_four",12
"8022","short_term",12
"8023","prepared_for",12
"8024","the_shooting",12
"8025","it_were",12
"8026","you'd_be",12
"8027","continuing_to",12
"8028","to_with",12
"8029","in_right",12
"8030","a_date",12
"8031","held_at",12
"8032","ages_and",12
"8033","long_way",12
"8034","the_language",12
"8035","strength_and",12
"8036","issued_a",12
"8037","arrived_in",12
"8038","who_doesn't",12
"8039","hour_of",12
"8040","am_and",12
"8041","of_joy",12
"8042","until_he",12
"8043","program_that",12
"8044","the_festival",12
"8045","case_the",12
"8046","the_fish",12
"8047","the_college",12
"8048","your_hair",12
"8049","it's_ok",12
"8050","gives_a",12
"8051","setting_up",12
"8052","of_directors",12
"8053","a_cool",12
"8054","in_japan",12
"8055","the_super",12
"8056","for_u",12
"8057","for_anyone",12
"8058","be_interested",12
"8059","thing_but",12
"8060","are_of",12
"8061","life_the",12
"8062","has_created",12
"8063","to_communicate",12
"8064","sit_in",12
"8065","noticed_that",12
"8066","not_having",12
"8067","two_things",12
"8068","not_something",12
"8069","up_you",12
"8070","desire_to",12
"8071","husband_and",12
"8072","to_chicago",12
"8073","carry_on",12
"8074","read_and",12
"8075","are_here",12
"8076","he'd_be",12
"8077","first_class",12
"8078","up_of",12
"8079","a_lifetime",12
"8080","the_3rd",12
"8081","the_hawks",12
"8082","year_when",12
"8083","did_and",12
"8084","their_work",12
"8085","to_invest",12
"8086","took_it",12
"8087","first_step",12
"8088","he_really",12
"8089","one_but",12
"8090","but_sometimes",12
"8091","this_kind",12
"8092","to_even",12
"8093","i_immediately",12
"8094","miss_it",12
"8095","was_forced",12
"8096","can_buy",12
"8097","the_stadium",12
"8098","were_at",12
"8099","winning_the",12
"8100","in_store",12
"8101","off_as",12
"8102","her_son",12
"8103","this_isn't",12
"8104","got_that",12
"8105","was_time",12
"8106","way_with",12
"8107","rules_and",12
"8108","do_think",12
"8109","at_about",12
"8110","players_and",12
"8111","although_he",12
"8112","did_she",12
"8113","on_oct",12
"8114","in_favor",12
"8115","and_move",12
"8116","morning_in",12
"8117","played_in",12
"8118","he's_going",12
"8119","band_of",12
"8120","your_house",12
"8121","two_runs",12
"8122","in_los",12
"8123","sunday_the",12
"8124","up_we",12
"8125","turn_out",12
"8126","the_return",12
"8127","out_when",12
"8128","the_orange",12
"8129","in_california",12
"8130","are_up",12
"8131","the_lives",12
"8132","the_driver",12
"8133","place_a",12
"8134","passed_the",12
"8135","sales_in",12
"8136","he_saw",12
"8137","you_call",12
"8138","inside_and",12
"8139","found_myself",12
"8140","anything_that",12
"8141","who_in",12
"8142","school_board",12
"8143","out_more",12
"8144","commitment_to",12
"8145","their_families",12
"8146","the_student",12
"8147","of_america",12
"8148","most_recent",12
"8149","field_and",12
"8150","a_m",12
"8151","been_here",12
"8152","on_july",12
"8153","services_and",12
"8154","in_city",12
"8155","ways_of",12
"8156","the_coming",12
"8157","on_campus",12
"8158","from_there",12
"8159","those_guys",12
"8160","was_set",12
"8161","one_week",12
"8162","first_game",12
"8163","made_an",12
"8164","thursday_at",12
"8165","about_time",12
"8166","for_future",12
"8167","gave_him",12
"8168","he's_been",12
"8169","round_the",12
"8170","road_to",12
"8171","buy_the",12
"8172","played_a",12
"8173","make_our",12
"8174","so_very",12
"8175","thus_far",12
"8176","week_but",12
"8177","since_and",12
"8178","really_well",12
"8179","building_and",12
"8180","wave_of",12
"8181","to_point",12
"8182","and_public",12
"8183","will_host",12
"8184","would_help",12
"8185","help_of",12
"8186","to_compete",12
"8187","there's_not",12
"8188","the_gas",12
"8189","victory_in",12
"8190","only_two",12
"8191","not_say",12
"8192","st_paul",12
"8193","of_trying",12
"8194","in_about",12
"8195","per_person",12
"8196","grand_jury",12
"8197","a_five",12
"8198","easy_for",12
"8199","week_when",12
"8200","that_while",12
"8201","monday_in",12
"8202","a_news",12
"8203","chris_christie",12
"8204","or_she",12
"8205","economic_development",12
"8206","was_shot",12
"8207","small_and",12
"8208","are_expected",12
"8209","program_to",12
"8210","who_could",12
"8211","re_election",12
"8212","p.m_on",12
"8213","spokesman_for",12
"8214","at_percent",12
"8215","for_yards",12
"8216","fell_percent",12
"8217","st_charles",12
"8218","the_boards",12
"8219","by_percent",12
"8220","and_you'll",11
"8221","tonight_in",11
"8222","the_industry",11
"8223","got_off",11
"8224","everything_in",11
"8225","are_such",11
"8226","reading_a",11
"8227","golf_course",11
"8228","the_patient",11
"8229","pages_of",11
"8230","herself_in",11
"8231","of_like",11
"8232","his_house",11
"8233","a_food",11
"8234","turn_to",11
"8235","your_first",11
"8236","this_account",11
"8237","starting_with",11
"8238","just_took",11
"8239","there_it",11
"8240","done_that",11
"8241","really_enjoyed",11
"8242","look_back",11
"8243","this_with",11
"8244","know_its",11
"8245","that_or",11
"8246","a_favor",11
"8247","takes_place",11
"8248","seems_that",11
"8249","game_that",11
"8250","you_next",11
"8251","all_who",11
"8252","owners_of",11
"8253","above_all",11
"8254","good_place",11
"8255","weather_is",11
"8256","state_is",11
"8257","son_and",11
"8258","an_act",11
"8259","yea_i",11
"8260","create_the",11
"8261","you're_an",11
"8262","days_a",11
"8263","half_an",11
"8264","i_realize",11
"8265","for_yourself",11
"8266","placed_on",11
"8267","states_that",11
"8268","to_slow",11
"8269","ever_get",11
"8270","point_that",11
"8271","every_once",11
"8272","fall_and",11
"8273","rt_this",11
"8274","award_for",11
"8275","was_making",11
"8276","or_some",11
"8277","that_lol",11
"8278","cream_and",11
"8279","whether_they",11
"8280","spreading_the",11
"8281","i_expect",11
"8282","appear_on",11
"8283","order_of",11
"8284","to_laugh",11
"8285","trust_in",11
"8286","her_blog",11
"8287","just_sit",11
"8288","but_many",11
"8289","are_an",11
"8290","to_admit",11
"8291","stopping_by",11
"8292","the_definition",11
"8293","example_the",11
"8294","path_of",11
"8295","the_13th",11
"8296","while_she",11
"8297","she_asked",11
"8298","should_make",11
"8299","to_kick",11
"8300","and_cheese",11
"8301","all_it",11
"8302","big_and",11
"8303","a_right",11
"8304","say_what",11
"8305","this_issue",11
"8306","a_hand",11
"8307","i'll_do",11
"8308","the_spurs",11
"8309","watch_a",11
"8310","i_began",11
"8311","the_importance",11
"8312","importance_of",11
"8313","law_school",11
"8314","it_possible",11
"8315","we_appreciate",11
"8316","really_nice",11
"8317","yet_the",11
"8318","before_his",11
"8319","that_place",11
"8320","if_anything",11
"8321","it_definitely",11
"8322","had_left",11
"8323","not_gonna",11
"8324","and_dry",11
"8325","stay_at",11
"8326","i_leave",11
"8327","but_here",11
"8328","name_a",11
"8329","lost_my",11
"8330","keep_my",11
"8331","it_sounds",11
"8332","and_stuff",11
"8333","the_apartment",11
"8334","of_myself",11
"8335","night_it",11
"8336","else_i",11
"8337","keep_an",11
"8338","well_it's",11
"8339","a_choice",11
"8340","to_donate",11
"8341","mind_that",11
"8342","the_hands",11
"8343","the_style",11
"8344","a_parent",11
"8345","costs_of",11
"8346","points_for",11
"8347","is_far",11
"8348","protect_the",11
"8349","are_out",11
"8350","not_saying",11
"8351","was_talking",11
"8352","before_being",11
"8353","year_this",11
"8354","out_tonight",11
"8355","summer_and",11
"8356","first_thing",11
"8357","wouldnt_be",11
"8358","university_and",11
"8359","day_just",11
"8360","it_while",11
"8361","i'm_tired",11
"8362","a_restaurant",11
"8363","this_film",11
"8364","meet_up",11
"8365","was_well",11
"8366","at_large",11
"8367","about_three",11
"8368","way_more",11
"8369","the_test",11
"8370","appeared_in",11
"8371","thursday_the",11
"8372","impressed_with",11
"8373","also_i",11
"8374","not_many",11
"8375","too_early",11
"8376","to_better",11
"8377","just_look",11
"8378","without_my",11
"8379","day_what",11
"8380","with_lots",11
"8381","book_and",11
"8382","my_dear",11
"8383","guess_what",11
"8384","the_mountain",11
"8385","hope_your",11
"8386","coffee_shop",11
"8387","deal_of",11
"8388","up_our",11
"8389","for_everything",11
"8390","everything_you",11
"8391","good_or",11
"8392","got_up",11
"8393","i_ain't",11
"8394","nfl_draft",11
"8395","change_that",11
"8396","that_part",11
"8397","feels_good",11
"8398","well_being",11
"8399","they_play",11
"8400","it's_pretty",11
"8401","invested_in",11
"8402","the_bigger",11
"8403","great_things",11
"8404","please_rt",11
"8405","march_the",11
"8406","the_credit",11
"8407","better_i",11
"8408","been_waiting",11
"8409","i'm_always",11
"8410","and_chocolate",11
"8411","her_as",11
"8412","just_thought",11
