"","feature","frequency"
"13963","a_charge",5
"13964","star_game",5
"13965","south_of",5
"13966","votes_in",5
"13967","bill_that",5
"13968","hours_after",5
"13969","not_require",5
"13970","left_for",5
"13971","information_and",5
"13972","to_register",5
"13973","six_weeks",5
"13974","and_research",5
"13975","the_groom",5
"13976","law_school",5
"13977","the_panel",5
"13978","at_other",5
"13979","second_degree",5
"13980","court_on",5
"13981","a_board",5
"13982","board_member",5
"13983","with_less",5
"13984","proposals_to",5
"13985","council_will",5
"13986","p.m_monday",5
"13987","q_what",5
"13988","had_four",5
"13989","the_survey",5
"13990","than_people",5
"13991","and_lost",5
"13992","the_starting",5
"13993","a_freshman",5
"13994","taken_over",5
"13995","the_single",5
"13996","county_district",5
"13997","held_on",5
"13998","active_in",5
"13999","out_over",5
"14000","expect_a",5
"14001","decades_ago",5
"14002","a_relatively",5
"14003","labor_department",5
"14004","the_effort",5
"14005","november_the",5
"14006","said_would",5
"14007","draw_the",5
"14008","accepted_a",5
"14009","selection_of",5
"14010","three_run",5
"14011","the_military",5
"14012","oregon_and",5
"14013","administrative_leave",5
"14014","playoff_series",5
"14015","he_spent",5
"14016","law_in",5
"14017","at_he",5
"14018","he_fell",5
"14019","path_of",5
"14020","officials_and",5
"14021","election_day",5
"14022","the_sort",5
"14023","may_well",5
"14024","announced_it",5
"14025","shares_of",5
"14026","the_skin",5
"14027","a_photographer",5
"14028","a_storm",5
"14029","case_and",5
"14030","same_day",5
"14031","program_at",5
"14032","first_major",5
"14033","defend_the",5
"14034","who_fought",5
"14035","value_added",5
"14036","the_ruling",5
"14037","wrote_in",5
"14038","played_the",5
"14039","production_in",5
"14040","the_facts",5
"14041","partner_with",5
"14042","residents_of",5
"14043","wasn't_the",5
"14044","knows_what",5
"14045","to_law",5
"14046","three_days",5
"14047","who_take",5
"14048","a_for",5
"14049","and_education",5
"14050","the_predators",5
"14051","season_when",5
"14052","series_in",5
"14053","very_high",5
"14054","after_winning",5
"14055","question_about",5
"14056","best_player",5
"14057","charter_school",5
"14058","do_everything",5
"14059","record_to",5
"14060","was_signed",5
"14061","charges_against",5
"14062","come_off",5
"14063","including_two",5
"14064","life_insurance",5
"14065","two_thirds",5
"14066","in_big",5
"14067","of_miles",5
"14068","launched_a",5
"14069","saudi_arabia",5
"14070","increases_the",5
"14071","flow_of",5
"14072","arms_and",5
"14073","cars_and",5
"14074","receive_the",5
"14075","starting_with",5
"14076","eligible_to",5
"14077","the_buildings",5
"14078","been_very",5
"14079","me_she",5
"14080","many_as",5
"14081","history_the",5
"14082","opening_the",5
"14083","the_care",5
"14084","said_we've",5
"14085","and_private",5
"14086","home_that",5
"14087","tied_for",5
"14088","of_or",5
"14089","report_that",5
"14090","the_candidates",5
"14091","the_billion",5
"14092","the_knee",5
"14093","with_four",5
"14094","million_dollars",5
"14095","by_robert",5
"14096","played_for",5
"14097","do_all",5
"14098","son_to",5
"14099","paying_for",5
"14100","of_personal",5
"14101","interest_and",5
"14102","a_product",5
"14103","a_middle",5
"14104","board_to",5
"14105","manager_at",5
"14106","medical_examiner",5
"14107","of_jobs",5
"14108","that_killed",5
"14109","and_run",5
"14110","members_to",5
"14111","taxes_and",5
"14112","from_high",5
"14113","is_designed",5
"14114","pitched_in",5
"14115","with_eight",5
"14116","senior_vice",5
"14117","manager_of",5
"14118","putting_a",5
"14119","level_in",5
"14120","five_games",5
"14121","games_the",5
"14122","using_his",5
"14123","sponsored_by",5
"14124","tuesday_night",5
"14125","news_of",5
"14126","health_benefits",5
"14127","attorney_for",5
"14128","were_found",5
"14129","spokeswoman_said",5
"14130","a_fee",5
"14131","that_area",5
"14132","school_officials",5
"14133","officials_are",5
"14134","at_busch",5
"14135","the_legendary",5
"14136","determine_whether",5
"14137","the_founding",5
"14138","will_turn",5
"14139","construction_of",5
"14140","starting_in",5
"14141","big_east",5
"14142","things_they",5
"14143","obama_in",5
"14144","stanford_university",5
"14145","the_attacks",5
"14146","brothers_and",5
"14147","community_is",5
"14148","struggling_with",5
"14149","impact_of",5
"14150","an_official",5
"14151","in_eastern",5
"14152","southern_illinois",5
"14153","spent_much",5
"14154","of_national",5
"14155","but_these",5
"14156","record_and",5
"14157","and_experience",5
"14158","prime_time",5
"14159","year_you",5
"14160","the_benefits",5
"14161","the_cuts",5
"14162","by_congress",5
"14163","build_the",5
"14164","a_direct",5
"14165","not_immediately",5
"14166","and_cheese",5
"14167","does_a",5
"14168","crowd_of",5
"14169","a_license",5
"14170","fight_the",5
"14171","is_growing",5
"14172","act_in",5
"14173","have_given",5
"14174","u.s_attorney",5
"14175","for_women",5
"14176","put_them",5
"14177","focus_of",5
"14178","action_by",5
"14179","special_interest",5
"14180","to_calm",5
"14181","yes_he",5
"14182","his_decision",5
"14183","the_falcons",5
"14184","participated_in",5
"14185","signed_by",5
"14186","first_baseman",5
"14187","minor_league",5
"14188","and_little",5
"14189","rose_to",5
"14190","a_gallon",5
"14191","ends_with",5
"14192","and_led",5
"14193","new_rules",5
"14194","share_from",5
"14195","will_provide",5
"14196","publicly_traded",5
"14197","a_split",5
"14198","of_like",5
"14199","the_transition",5
"14200","for_eight",5
"14201","opened_in",5
"14202","among_other",5
"14203","night_as",5
"14204","is_used",5
"14205","the_classroom",5
"14206","and_general",5
"14207","ron_paul",5
"14208","injured_in",5
"14209","of_evidence",5
"14210","told_a",5
"14211","bank_and",5
"14212","be_released",5
"14213","budget_and",5
"14214","young_children",5
"14215","the_saints",5
"14216","in_oakland",5
"14217","concerns_of",5
"14218","an_oakland",5
"14219","plan_in",5
"14220","a_last",5
"14221","freddie_mac",5
"14222","one_hand",5
"14223","program_and",5
"14224","the_atmosphere",5
"14225","floor_of",5
"14226","cookies_and",5
"14227","analysts_say",5
"14228","restaurants_and",5
"14229","allegations_of",5
"14230","third_round",5
"14231","night_said",5
"14232","from_around",5
"14233","property_tax",5
"14234","community_service",5
"14235","during_world",5
"14236","company_to",5
"14237","he_hasn't",5
"14238","a_complaint",5
"14239","contact_the",5
"14240","class_of",5
"14241","college_football",5
"14242","be_cut",5
"14243","was_how",5
"14244","his_administration",5
"14245","funeral_home",5
"14246","back_he",5
"14247","a_registered",5
"14248","building_is",5
"14249","is_critical",5
"14250","economic_growth",5
"14251","a_resident",5
"14252","resident_of",5
"14253","season_after",5
"14254","exploring_the",5
"14255","featured_in",5
"14256","and_orange",5
"14257","games_against",5
"14258","stretch_of",5
"14259","turned_away",5
"14260","his_speech",5
"14261","loves_to",5
"14262","that_we're",5
"14263","shows_up",5
"14264","a_sweet",5
"14265","night_when",5
"14266","and_and",5
"14267","stopped_by",5
"14268","goal_and",5
"14269","included_a",5
"14270","teacher_at",5
"14271","games_of",5
"14272","her_career",5
"14273","did_what",5
"14274","world_series",5
"14275","miller_said",5
"14276","there's_something",5
"14277","i_talk",5
"14278","contract_with",5
"14279","opponents_to",5
"14280","sprint_cup",5
"14281","he_threw",5
"14282","point_to",5
"14283","a_scene",5
"14284","who_spent",5
"14285","big_and",5
"14286","a_hour",5
"14287","is_seeking",5
"14288","representing_the",5
"14289","central_florida",5
"14290","the_education",5
"14291","fund_and",5
"14292","but_were",5
"14293","insurance_company",5
"14294","a_history",5
"14295","council_to",5
"14296","eliminate_the",5
"14297","bank_accounts",5
"14298","their_hands",5
"14299","front_yard",5
"14300","she_started",5
"14301","last_week's",5
"14302","this_could",5
"14303","the_extent",5
"14304","once_he",5
"14305","a_back",5
"14306","says_in",5
"14307","team_that",5
"14308","qualified_for",5
"14309","have_fallen",5
"14310","republican_who",5
"14311","is_offering",5
"14312","award_winning",5
"14313","keep_her",5
"14314","no_hitter",5
"14315","a_proposal",5
"14316","points_per",5
"14317","level_and",5
"14318","missing_a",5
"14319","the_ninth",5
"14320","little_too",5
"14321","were_working",5
"14322","second_period",5
"14323","contracts_and",5
"14324","hunterdon_county",5
"14325","it's_important",5
"14326","sf_br",5
"14327","business_that",5
"14328","billion_that",5
"14329","a_candidate",5
"14330","although_there",5
"14331","black_friday",5
"14332","a_inch",5
"14333","month_in",5
"14334","a_seat",5
"14335","was_over",5
"14336","appeals_court",5
"14337","host_of",5
"14338","schools_that",5
"14339","the_jaguars",5
"14340","official_said",5
"14341","pose_a",5
"14342","who_went",5
"14343","a_pitch",5
"14344","that's_one",5
"14345","area_where",5
"14346","foot_home",5
"14347","high_tech",5
"14348","after_spending",5
"14349","marketing_and",5
"14350","lebron_james",5
"14351","a_lengthy",5
"14352","been_involved",5
"14353","turning_to",5
"14354","ran_out",5
"14355","of_defense",5
"14356","cover_the",5
"14357","fund_the",5
"14358","south_jersey",5
"14359","and_democrats",5
"14360","support_group",5
"14361","the_trade",5
"14362","lawsuit_filed",5
"14363","city_for",5
"14364","boss_and",5
"14365","faces_a",5
"14366","of_baltimore",5
"14367","there's_an",5
"14368","night_out",5
"14369","of_lake",5
"14370","the_fda",5
"14371","of_medicine",5
"14372","washington_state",5
"14373","to_retire",5
"14374","he_adds",5
"14375","limited_to",5
"14376","to_attack",5
"14377","did_his",5
"14378","they_didnt",5
"14379","questions_to",5
"14380","through_with",5
"14381","to_hire",5
"14382","prompted_the",5
"14383","situation_is",5
"14384","as_more",5
"14385","rules_to",5
"14386","the_portland",5
"14387","metro_area",5
"14388","other_items",5
"14389","increased_by",5
"14390","a_priority",5
"14391","was_fine",5
"14392","named_the",5
"14393","year_they",5
"14394","cents_a",5
"14395","vehicles_in",5
"14396","may_to",5
"14397","fourth_in",5
"14398","on_base",5
"14399","had_hoped",5
"14400","something_the",5
"14401","two_time",5
"14402","and_played",5
"14403","issue_and",5
"14404","said_is",5
"14405","reached_at",5
"14406","go_over",5
"14407","and_david",5
"14408","games_are",5
"14409","much_at",5
"14410","broke_out",5
"14411","who_we",5
"14412","and_cleveland",5
"14413","his_attorney",5
"14414","more_interesting",5
"14415","invest_in",5
"14416","of_development",5
"14417","the_winning",5
"14418","flight_to",5
"14419","community_in",5
"14420","approved_the",5
"14421","the_london",5
"14422","important_that",5
"14423","with_students",5
"14424","charles_county",5
"14425","highest_paid",5
"14426","officer_in",5
"14427","a_play",5
"14428","police_were",5
"14429","the_lone",5
"14430","over_how",5
"14431","are_asking",5
"14432","executive_and",5
"14433","the_coyotes",5
"14434","months_in",5
"14435","who_think",5
"14436","are_needed",5
"14437","the_classes",5
"14438","tax_and",5
"14439","they've_been",5
"14440","its_two",5
"14441","position_and",5
"14442","officer_for",5
"14443","and_assists",5
"14444","left_side",5
"14445","our_community",5
"14446","interest_of",5
"14447","within_two",5
"14448","the_capitol",5
"14449","the_irish",5
"14450","campus_in",5
"14451","several_people",5
"14452","years_before",5
"14453","be_surprised",5
"14454","his_high",5
"14455","meet_with",5
"14456","states_the",5
"14457","they_play",5
"14458","showing_the",5
"14459","press_conference",5
"14460","forward_the",5
"14461","the_hands",5
"14462","order_of",5
"14463","in_previous",5
"14464","to_advance",5
"14465","closely_with",5
"14466","from_through",5
"14467","early_and",5
"14468","soon_after",5
"14469","those_two",5
"14470","will_lead",5
"14471","and_struck",5
"14472","the_attack",5
"14473","romney_and",5
"14474","worked_as",5
"14475","coach_at",5
"14476","old_daughter",5
"14477","causing_a",5
"14478","line_the",5
"14479","the_practice",5
"14480","wednesday_he",5
"14481","in_transition",5
"14482","creates_a",5
"14483","space_for",5
"14484","trade_center",5
"14485","class_a",5
"14486","than_an",5
"14487","diego_county",5
"14488","draft_and",5
"14489","an_international",5
"14490","past_decade",5
"14491","are_new",5
"14492","west_side",5
"14493","said_david",5
"14494","it_appears",5
"14495","steps_to",5
"14496","center_field",5
"14497","has_repeatedly",5
"14498","has_one",5
"14499","and_business",5
"14500","the_accounting",5
"14501","official_in",5
"14502","streets_and",5
"14503","have_started",5
"14504","the_benefit",5
"14505","national_weather",5
"14506","weather_service",5
"14507","two_people",5
"14508","campaign_manager",5
"14509","monmouth_county",5
"14510","potter_and",5
"14511","hallows_part",5
"14512","had_he",5
"14513","king_of",5
"14514","room_of",5
"14515","and_sean",5
"14516","a_crime",5
"14517","vikings_stadium",5
"14518","vote_on",5
"14519","to_report",5
"14520","starting_the",5
"14521","you_first",5
"14522","said_thomas",5
"14523","she_thought",5
"14524","on_feb",5
"14525","open_space",5
"14526","option_for",5
"14527","in_support",5
"14528","made_public",5
"14529","year_was",5
"14530","their_two",5
"14531","up_front",5
"14532","per_serving",5
"14533","serving_calories",5
"14534","tea_party",5
"14535","angeles_times",5
"14536","believes_that",5
"14537","homes_and",5
"14538","strength_of",5
"14539","the_disaster",5
"14540","a_steady",5
"14541","her_year",5
"14542","work_hard",5
"14543","and_says",5
"14544","the_increase",5
"14545","said_by",5
"14546","the_sidelines",5
"14547","acres_of",5
"14548","seed_in",5
"14549","blend_of",5
"14550","the_apartment",5
"14551","an_era",5
"14552","develop_a",5
"14553","i_kind",5
"14554","agency_to",5
"14555","and_entertainment",5
"14556","in_nearly",5
"14557","years_that",5
"14558","has_worked",5
"14559","questions_that",5
"14560","wednesday_in",5
"14561","to_climb",5
"14562","a_dance",5
"14563","an_appearance",5
"14564","mashed_potatoes",5
"14565","the_cowboys",5
"14566","from_two",5
"14567","more_details",5
"14568","local_and",5
"14569","crime_scene",5
"14570","million_viewers",5
"14571","morning_in",5
"14572","public_records",5
"14573","the_championship",5
"14574","over_in",5
"14575","carries_a",5
"14576","the_sunday",5
"14577","from_local",5
"14578","been_done",5
"14579","games_this",5
"14580","brown_said",5
"14581","cases_the",5
"14582","fell_by",5
"14583","east_cleveland",5
"14584","served_in",5
"14585","finished_in",5
"14586","the_clinic",5
"14587","star_ledger",5
"14588","policy_is",5
"14589","senate_bill",5
"14590","benefits_for",5
"14591","business_to",5
"14592","as_other",5
"14593","home_game",5
"14594","of_murder",5
"14595","the_emotional",5
"14596","to_solve",5
"14597","at_s",5
"14598","overall_and",5
"14599","enforcement_and",5
"14600","more_expensive",5
"14601","homes_the",5
"14602","great_lakes",5
"14603","for_best",5
"14604","though_they",5
"14605","his_family's",5
"14606","research_has",5
"14607","has_found",5
"14608","to_court",5
"14609","very_strong",5
"14610","spokesman_said",5
"14611","the_primary",5
"14612","walls_and",5
"14613","running_backs",5
"14614","eligible_for",5
"14615","first_season",5
"14616","system_the",5
"14617","losing_to",5
"14618","had_seen",5
"14619","to_third",5
"14620","john_f",5
"14621","an_undercover",5
"14622","move_up",5
"14623","prices_and",5
"14624","who_started",5
"14625","hearing_on",5
"14626","in_central",5
"14627","a_generous",5
"14628","should_take",5
"14629","who_scored",5
"14630","the_terms",5
"14631","after_p.m",5
"14632","law_the",5
"14633","third_and",5
"14634","play_of",5
"14635","its_current",5
"14636","the_training",5
